1706553914336,0.0,180.0
1706553914409,0.0,180.0
1706553914586,3.0,0.0
1706553915445,6.0,0.0
1706553916191,11.045361017187261,354.8055710922652
1706553917190,12.041594578792296,355.2363583092738
1706553917875,16.0312195418814,356.4236656250026
1706553918590,18.110770276274835,353.6598082540901
1706553918841,20.09975124224178,354.28940686250036
1706553918906,21.095023109728988,354.5596679689945
1706553918972,22.090722034374522,354.8055710922652
1706553919037,23.08679276123039,355.0302592718897
1706553919096,23.08679276123039,355.0302592718897
1706553919151,25.079872407968907,355.4260787400991
1706553919216,27.073972741361768,355.7636052009412
1706553919276,33.06055050963308,356.5317707410829
1706553919341,42.04759208325728,357.2736890060937
1706553919406,46.04345773288535,357.5104470780009
1706553919469,53.03772242470448,357.8389205117736
1706553919526,54.037024344425184,357.8789036033386
1706553919607,55.036351623268054,357.91743472026917
1706553919691,55.036351623268054,357.91743472026917
1706553919738,56.0357029044876,357.95459151111277
1706553919804,58.034472514187634,358.02506598911805
1706553919869,60.03332407921454,358.0908475670036
1706553919926,61.032778078668514,358.12212255271464
1706553919992,65.00769185258002,359.1185960034179
1706553920055,70.02856560004639,358.36342295838324
1706553920116,66.03029607687671,358.26429541107166
1706553920176,66.03029607687671,358.26429541107166
1706553920256,66.03029607687671,358.26429541107166
1706553920336,65.00769185258002,359.1185960034179
1706553920409,62.00806399170998,359.07595464722726
1706553920472,61.00819617067857,359.06080905426444
1706553920537,58.008620049092706,359.0122396003602
1706553920614,54.00925846556311,358.9390883097358
1706553920682,52.009614495783374,358.89829388479365
1706553920750,50.00999900019995,358.8542371618249
1706553920809,48.010415536631214,358.806510576018
1706553920866,47.01063709417264,358.7811247648687
1706553920926,44.01136216933077,358.69804732742114
1706553920989,43.01162633521314,358.6677801461303
1706553921037,40.049968789001575,357.1375947738883
1706553921096,38.05259518088089,356.98721249581666
1706553921161,36.05551275463989,356.8201698801357
1706553921233,35.05709628591621,356.72951207681643
1706553921282,33.06055050963308,356.5317707410829
1706553921339,31.064449134018133,356.3086140135487
1706553921397,29.068883707497267,356.0548137709625
1706553921461,26.076809620810597,355.6012946450045
1706553921526,25.079872407968907,355.4260787400991
1706553921586,24.08318915758459,355.2363583092738
1706553921646,25.079872407968907,355.4260787400991
1706553921698,24.08318915758459,355.2363583092738
1706553921766,26.076809620810597,355.6012946450045
1706553921828,29.068883707497267,356.0548137709625
1706553921894,32.0624390837628,356.4236656250026
1706553921946,38.05259518088089,356.98721249581666
1706553922008,43.04648650006177,357.33699923393283
1706553922066,46.04345773288535,357.5104470780009
1706553922127,49.040799340956916,357.66269414087617
1706553922206,50.039984012787215,357.7093899573615
1706553922281,52.03844732503075,357.79740183823424
1706553922347,54.08326913195984,356.8201698801357
1706553922416,55.08175741568164,356.8778695378843
1706553922472,56.08029957123981,356.9335144988741
1706553922537,29.068883707497267,356.0548137709625
1706553922586,20.396078054371138,348.69006752597977
1706553922659,9.219544457292887,319.3987053549955
1706553922706,7.615773105863909,246.80140948635182
1706553922766,13.892443989449804,210.25643716352926
1706553922829,15.652475842498529,206.56505117707798
1706553922895,18.384776310850235,202.38013505195957
1706553922957,22.47220505424423,200.85445803957833
1706553923021,25.298221281347036,198.43494882292202
1706553923090,27.202941017470888,197.10272896905238
1706553923139,28.160255680657446,196.50436138175502
1706553923216,29.120439557122072,195.94539590092285
1706553923301,29.120439557122072,195.94539590092285
1706553923376,30.364452901377952,197.24145939893998
1706553923456,33.24154027718932,195.70863782901574
1706553923536,32.984845004941285,194.03624346792648
1706553923594,35.17101079013795,194.82647997035568
1706553923648,33.95585369269929,193.62699485989154
1706553923707,29.120439557122072,195.94539590092285
1706553923767,10.0,233.13010235415598
1706553923828,8.54400374531753,249.44395478041653
1706553923901,8.54400374531753,249.44395478041653
1706553923960,8.06225774829855,262.8749836510982
1706553924016,8.06225774829855,277.1250163489018
1706553924074,8.54400374531753,290.55604521958344
1706553924139,9.433981132056603,302.0053832080835
1706553924206,11.313708498984761,315.0
1706553924269,13.601470508735444,323.9726266148964
1706553924327,13.601470508735444,323.9726266148964
1706553924391,15.264337522473747,328.3924977537511
1706553924441,16.1245154965971,330.25511870305775
